Cbench started.
  %   cumulative   self              self     total
 time   seconds   seconds    calls  ms/call  ms/call  name
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x00000002fd94e8>.message_type
  0.00   562.58      0.00        5     0.00     0.00  #<BinData::Struct:0x00000002f1bf10>.reason
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x00000002fd2f30>.total_len
  0.00   562.58      0.00        6     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x000000030278a0>.body
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x00000002fd2f30>.raw_data
  0.00   562.58      0.00        4     0.00     0.00  #<BinData::Struct:0x00000002e41810>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002e559c8>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::EtherTypeParser:0x00000002eaa2e8>.ether_type
  0.00   562.58      0.00       25     0.00     0.00  #<BinData::Struct:0x00000002c08bc0>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002c8be80>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002c702e8>.octets
  0.00   562.58      0.00        7     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002d6a9f0>.ether_type
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002c1c508>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002d6a9f0>.ip_header_length
  0.00   562.58      0.00        2     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x00000002fd2f30>.in_port
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002d6a9f0>.source_mac
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002d6a9f0>.destination_mac
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002d6a9f0>.ip_type_of_service
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002d6a9f0>.ip_protocol
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002d6a9f0>.ip_source_address
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002d6a9f0>.ip_destination_address
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002d6a9f0>.transport_source_port
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002d6a9f0>.transport_destination_port
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x000000023015e0>.flags=
  0.00   562.58      0.00       96     0.00     0.10  #<BinData::Struct:0x000000023015e0>.flags
  0.00   562.58      0.00        3     0.00     3.33  #<BinData::Struct:0x00000001b38610>.octets=
  0.00   562.58      0.00        2     0.00     0.00  #<BinData::Struct:0x00000001b38610>.octets
  0.00   562.58      0.00        3     0.00    13.33  #<BinData::Struct:0x00000001652358>.octets=
  0.00   562.58      0.00        2     0.00     0.00  #<BinData::Struct:0x00000001652358>.octets
  0.00   562.58      0.00        3     0.00     3.33  #<BinData::Struct:0x00000003228ca8>.octets=
  0.00   562.58      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x000000023de2d8>.wildcards
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x00000002fe71d8>.octets=
  0.00   562.58      0.00       31     0.00     0.00  #<BinData::Struct:0x00000002fe71d8>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x00000002fd2f30>.buffer_id
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x0000000323c190>.port=
  0.00   562.58      0.00        4     0.00     0.00  #<BinData::Struct:0x0000000323c190>.port
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x00000003138730>.xid=
  0.00   562.58      0.00        2     0.00     0.00  #<BinData::Struct:0x00000003138730>.xid
  0.00   562.58      0.00        8     0.00     2.50  #<BinData::Struct:0x000000030db4e0>.match=
  0.00   562.58      0.00        2     0.00     0.00  #<BinData::Struct:0x000000030db4e0>.match
  0.00   562.58      0.00       79     0.00     0.00  #<BinData::Struct:0x00000002d50a00>.octets
  0.00   562.58      0.00       72     0.00     0.00  #<BinData::Struct:0x00000002de49f8>.flags
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002db6cd8>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002da2990>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002d69488>.octets
  0.00   562.58      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x00000002e88e40>.wildcards
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x000000024d4548>.command=
  0.00   562.58      0.00        2     0.00     0.00  #<BinData::Struct:0x000000024d4548>.command
  0.00   562.58      0.00        4     0.00     0.00  #<BinData::Struct:0x000000023d3978>.binary=
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x000000023d3978>.binary
  0.00   562.58      0.00       11     0.00     0.00  #<BinData::Struct:0x000000022d2380>.port
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x0000000231b198>.action_length
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Format:0x000000031bf190>.body
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Body:0x000000030faf20>.actions
  0.00   562.58      0.00       12     0.00     0.83  #<BinData::Struct:0x000000022d2380>.port=
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002de49f8>.flags=
  0.00   562.58      0.00        1     0.00    10.00  #<BinData::Struct:0x00000002db6cd8>.octets=
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002da2990>.octets=
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002d69488>.octets=
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002d50a00>.octets=
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x00000002413870>.flags
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002413870>.flags=
  0.00   562.58      0.00        4     0.00     0.00  #<BinData::Struct:0x00000003291b68>.xid
  0.00   562.58      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x00000002bbfc40>._length
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x000000031890b8>.xid
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x00000003212110>.message_type
  0.00   562.58      0.00        4     0.00     0.00  #<BinData::Struct:0x000000030b2068>.xid
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x000000030dae28>.ofp_version
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x000000030dae28>.message_type
  0.00   562.58      0.00        5     0.00     0.00  #<BinData::Struct:0x0000000301c1a8>.reason
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x000000030d8d58>.total_len
  0.00   562.58      0.00        6     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x0000000312c660>.body
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x000000030d8d58>.raw_data
  0.00   562.58      0.00        4     0.00     0.00  #<BinData::Struct:0x00000002f014d0>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002f25290>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::EtherTypeParser:0x00000002f843f8>.ether_type
  0.00   562.58      0.00       25     0.00     0.00  #<BinData::Struct:0x00000002cac1a8>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002d510b8>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002d38928>.octets
  0.00   562.58      0.00        7     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e1e608>.ether_type
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002cdc588>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e1e608>.ip_header_length
  0.00   562.58      0.00        2     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x000000030d8d58>.in_port
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e1e608>.source_mac
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e1e608>.destination_mac
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e1e608>.ip_type_of_service
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e1e608>.ip_protocol
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e1e608>.ip_source_address
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e1e608>.ip_destination_address
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e1e608>.transport_source_port
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e1e608>.transport_destination_port
  0.00   562.58      0.00        3     0.00     6.67  #<BinData::Struct:0x000000023aa140>.flags=
  0.00   562.58      0.00       96     0.00     0.00  #<BinData::Struct:0x000000023aa140>.flags
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x000000022ec0f0>.octets=
  0.00   562.58      0.00        2     0.00     0.00  #<BinData::Struct:0x000000022ec0f0>.octets
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x00000001b791b0>.octets=
  0.00   562.58      0.00        2     0.00     0.00  #<BinData::Struct:0x00000001b791b0>.octets
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x00000003246550>.octets=
  0.00   562.58      0.00       27     0.00     0.00  #<BinData::Struct:0x00000003246550>.octets
  0.00   562.58      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x00000002518928>.wildcards
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x0000000311a5c8>.octets=
  0.00   562.58      0.00       31     0.00     0.00  #<BinData::Struct:0x0000000311a5c8>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x000000030d8d58>.buffer_id
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x00000002bbf308>.port=
  0.00   562.58      0.00        4     0.00     0.00  #<BinData::Struct:0x00000002bbf308>.port
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x0000000320bd38>.xid=
  0.00   562.58      0.00        2     0.00     0.00  #<BinData::Struct:0x0000000320bd38>.xid
  0.00   562.58      0.00        8     0.00     0.00  #<BinData::Struct:0x000000031a8e40>.match=
  0.00   562.58      0.00        2     0.00     0.00  #<BinData::Struct:0x000000031a8e40>.match
  0.00   562.58      0.00       79     0.00     0.00  #<BinData::Struct:0x00000002dcc150>.octets
  0.00   562.58      0.00       72     0.00     0.00  #<BinData::Struct:0x00000002e553d8>.flags
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002e37928>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002e1e4f0>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002dec3d8>.octets
  0.00   562.58      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x00000002f243e0>.wildcards
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x000000025a6318>.command=
  0.00   562.58      0.00        2     0.00     0.00  #<BinData::Struct:0x000000025a6318>.command
  0.00   562.58      0.00        4     0.00     0.00  #<BinData::Struct:0x0000000249c3a0>.binary=
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x0000000249c3a0>.binary
  0.00   562.58      0.00       11     0.00     0.00  #<BinData::Struct:0x00000002320418>.port
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x00000002384f80>.action_length
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Format:0x000000032b8d58>.body
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Body:0x000000031bd9f8>.actions
  0.00   562.58      0.00       12     0.00     0.83  #<BinData::Struct:0x00000002320418>.port=
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002e553d8>.flags=
  0.00   562.58      0.00        1     0.00    10.00  #<BinData::Struct:0x00000002e37928>.octets=
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002e1e4f0>.octets=
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002dec3d8>.octets=
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002dcc150>.octets=
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x000000024dc158>.flags
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x000000024dc158>.flags=
  0.00   562.58      0.00        4     0.00     0.00  #<BinData::Struct:0x00000002bbfd30>.xid
  0.00   562.58      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x00000002dd8540>._length
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x00000003210e28>.xid
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x0000000329bc08>.message_type
  0.00   562.58      0.00        4     0.00     0.00  #<BinData::Struct:0x00000003107c20>.xid
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x00000003158148>.ofp_version
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x00000003158148>.message_type
  0.00   562.58      0.00        5     0.00     0.00  #<BinData::Struct:0x00000003089348>.reason
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x00000003139ec8>.total_len
  0.00   562.58      0.00        6     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x000000031aa920>.body
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x00000003139ec8>.raw_data
  0.00   562.58      0.00        4     0.00     0.00  #<BinData::Struct:0x00000002f64328>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002f84308>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::EtherTypeParser:0x00000002ff2128>.ether_type
  0.00   562.58      0.00       25     0.00     0.00  #<BinData::Struct:0x00000002cfc720>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002d975e0>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002d72e98>.octets
  0.00   562.58      0.00        7     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e6a7b0>.ether_type
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002d14e38>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e6a7b0>.ip_header_length
  0.00   562.58      0.00        2     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x00000003139ec8>.in_port
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e6a7b0>.source_mac
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e6a7b0>.destination_mac
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e6a7b0>.ip_type_of_service
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e6a7b0>.ip_protocol
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e6a7b0>.ip_source_address
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e6a7b0>.ip_destination_address
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e6a7b0>.transport_source_port
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e6a7b0>.transport_destination_port
  0.00   562.58      0.00        3     0.00     3.33  #<BinData::Struct:0x00000002410eb8>.flags=
  0.00   562.58      0.00       96     0.00     0.00  #<BinData::Struct:0x00000002410eb8>.flags
  0.00   562.58      0.00        3     0.00     6.67  #<BinData::Struct:0x00000002318240>.octets=
  0.00   562.58      0.00        2     0.00     0.00  #<BinData::Struct:0x00000002318240>.octets
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x000000022b9ab0>.octets=
  0.00   562.58      0.00        2     0.00     0.00  #<BinData::Struct:0x000000022b9ab0>.octets
  0.00   562.58      0.00        3     0.00     6.67  #<BinData::Struct:0x00000001444c50>.octets=
  0.00   562.58      0.00       27     0.00     0.00  #<BinData::Struct:0x00000001444c50>.octets
  0.00   562.58      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x00000002586518>.wildcards
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x0000000319c758>.octets=
  0.00   562.58      0.00       31     0.00     0.00  #<BinData::Struct:0x0000000319c758>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x00000003139ec8>.buffer_id
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x00000002c7f3d8>.port=
  0.00   562.58      0.00        4     0.00     0.00  #<BinData::Struct:0x00000002c7f3d8>.port
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x0000000323f4f8>.xid=
  0.00   562.58      0.00        2     0.00     0.00  #<BinData::Struct:0x0000000323f4f8>.xid
  0.00   562.58      0.00        8     0.00     1.25  #<BinData::Struct:0x000000031dc3d0>.match=
  0.00   562.58      0.00        2     0.00     0.00  #<BinData::Struct:0x000000031dc3d0>.match
  0.00   562.58      0.00       79     0.00     0.00  #<BinData::Struct:0x00000002de5628>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002e4e3f8>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002e35a38>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002dfa258>.octets
  0.00   562.58      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x00000002f2fb00>.wildcards
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x000000025b1420>.command=
  0.00   562.58      0.00        2     0.00     0.00  #<BinData::Struct:0x000000025b1420>.command
  0.00   562.58      0.00        4     0.00     0.00  #<BinData::Struct:0x0000000249e8d0>.binary=
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x0000000249e8d0>.binary
  0.00   562.58      0.00       11     0.00     0.00  #<BinData::Struct:0x0000000231f298>.port
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x000000023848c8>.action_length
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Format:0x000000032eda58>.body
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Body:0x000000032089a8>.actions
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002e6bd40>.flags=
  0.00   562.58      0.00        1     0.00    10.00  #<BinData::Struct:0x00000002e4e3f8>.octets=
  0.00   562.58      0.00        1     0.00    10.00  #<BinData::Struct:0x00000002e35a38>.octets=
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002dfa258>.octets=
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002de5628>.octets=
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x000000024de728>.flags
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x000000024de728>.flags=
  0.00   562.58      0.00        4     0.00     0.00  #<BinData::Struct:0x000000032fb770>.xid
  0.00   562.58      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x00000002d7d000>._length
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x000000031e6f88>.xid
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x00000003291d98>.message_type
  0.00   562.58      0.00        4     0.00     0.00  #<BinData::Struct:0x000000030f8dd8>.xid
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x0000000312e028>.ofp_version
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x0000000312e028>.message_type
  0.00   562.58      0.00        5     0.00     0.00  #<BinData::Struct:0x00000003066258>.reason
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x000000031278e0>.total_len
  0.00   562.58      0.00        6     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x000000031886e0>.body
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x000000031278e0>.raw_data
  0.00   562.58      0.00        4     0.00     0.00  #<BinData::Struct:0x00000002f389d0>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002f64580>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::EtherTypeParser:0x00000002fd1ea0>.ether_type
  0.00   562.58      0.00       25     0.00     0.00  #<BinData::Struct:0x00000002cc6dc8>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002d6a9c8>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002d517e8>.octets
  0.00   562.58      0.00        7     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e4cb48>.ether_type
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002ce7ac8>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e4cb48>.ip_header_length
  0.00   562.58      0.00        2     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x000000031278e0>.in_port
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e4cb48>.source_mac
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e4cb48>.destination_mac
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e4cb48>.ip_type_of_service
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e4cb48>.ip_protocol
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e4cb48>.ip_source_address
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e4cb48>.ip_destination_address
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e4cb48>.transport_source_port
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000002e4cb48>.transport_destination_port
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x000000023a9ce0>.flags=
  0.00   562.58      0.00       96     0.00     0.00  #<BinData::Struct:0x000000023a9ce0>.flags
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x000000022e9288>.octets=
  0.00   562.58      0.00        2     0.00     0.00  #<BinData::Struct:0x000000022e9288>.octets
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x00000001b693c8>.octets=
  0.00   562.58      0.00        2     0.00     0.00  #<BinData::Struct:0x00000001b693c8>.octets
  0.00   562.58      0.00        3     0.00     3.33  #<BinData::Struct:0x000000031f17f8>.octets=
  0.00   562.58      0.00       27     0.00     0.00  #<BinData::Struct:0x000000031f17f8>.octets
  0.00   562.58      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x00000002526398>.wildcards
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x000000030efa58>.octets=
  0.00   562.58      0.00       31     0.00     0.00  #<BinData::Struct:0x000000030efa58>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x000000031278e0>.buffer_id
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x000000032eea70>.port=
  0.00   562.58      0.00        4     0.00     0.00  #<BinData::Struct:0x000000032eea70>.port
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x000000031dca88>.xid=
  0.00   562.58      0.00        2     0.00     0.00  #<BinData::Struct:0x000000031dca88>.xid
  0.00   562.58      0.00        8     0.00     1.25  #<BinData::Struct:0x00000003160aa0>.match=
  0.00   562.58      0.00        2     0.00     0.00  #<BinData::Struct:0x00000003160aa0>.match
  0.00   562.58      0.00       79     0.00     0.00  #<BinData::Struct:0x00000002d73b90>.octets
  0.00   562.58      0.00       72     0.00     0.00  #<BinData::Struct:0x00000002e1c858>.flags
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002df9c40>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002de4c00>.octets
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002da0848>.octets
  0.00   562.58      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x00000002ed7d60>.wildcards
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x000000024f9398>.command=
  0.00   562.58      0.00        2     0.00     0.00  #<BinData::Struct:0x000000024f9398>.command
  0.00   562.58      0.00        4     0.00     0.00  #<BinData::Struct:0x000000023dcc58>.binary=
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x000000023dcc58>.binary
  0.00   562.58      0.00       11     0.00     0.00  #<BinData::Struct:0x000000022cbd50>.port
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x00000002317868>.action_length
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Format:0x00000003272740>.body
  0.00   562.58      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Body:0x00000003189298>.actions
  0.00   562.58      0.00       12     0.00     1.67  #<BinData::Struct:0x000000022cbd50>.port=
  0.00   562.58      0.00        1     0.00    10.00  #<BinData::Struct:0x00000002e1c858>.flags=
  0.00   562.58      0.00        1     0.00    10.00  #<BinData::Struct:0x00000002df9c40>.octets=
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002de4c00>.octets=
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002da0848>.octets=
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002d73b90>.octets=
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x0000000241b2f0>.flags
  0.00   562.58      0.00        1     0.00     0.00  #<BinData::Struct:0x0000000241b2f0>.flags=
  0.00   562.58      0.00        4     0.00     0.00  #<BinData::Struct:0x0000000323ecb0>.xid
  0.00   562.58      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x000000032e7a68>._length
  0.00   562.58      0.00        3     0.00     0.00  #<BinData::Struct:0x0000000312f770>.xid
